DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.9280000000000002,6.0,0.946,2.0,0.944,3.0,0.9399999999999998,4.5,0.9399999999999998,4.5,0.948,1.0,area,8,PRE
x80data,SVM,0.8,6.0,0.93,1.5,0.93,1.5,0.9259999999999999,3.5,0.9239999999999998,5.0,0.9259999999999999,3.5,area,8,PRE
x7data,SVM,0.8400000000000001,6.0,0.932,1.0,0.91,3.0,0.898,4.0,0.8799999999999999,5.0,0.922,2.0,area,8,PRE
x79data,SVM,0.7939999999999999,6.0,0.932,3.0,0.932,3.0,0.9359999999999999,1.0,0.932,3.0,0.912,5.0,area,8,PRE
x78data,SVM,0.748,3.5,0.748,3.5,0.748,3.5,0.748,3.5,0.748,3.5,0.748,3.5,area,8,PRE
x76data,SVM,0.7120000000000001,6.0,0.9279999999999999,1.0,0.9239999999999998,2.0,0.922,3.5,0.922,3.5,0.9200000000000002,5.0,area,8,PRE
x75data,SVM,0.7,6.0,0.912,2.0,0.852,3.0,0.772,4.5,0.772,4.5,0.916,1.0,area,8,PRE
x74data,SVM,0.7,5.5,0.908,2.0,0.7759999999999999,3.0,0.736,4.0,0.7,5.5,0.916,1.0,area,8,PRE
x73data,SVM,0.5920000000000001,6.0,0.902,4.0,0.904,3.0,0.906,1.5,0.906,1.5,0.898,5.0,area,8,PRE
x72data,SVM,0.5820000000000001,6.0,0.792,2.5,0.79,4.5,0.7939999999999999,1.0,0.792,2.5,0.79,4.5,area,8,PRE
x71data,SVM,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,area,8,PRE
x70data,SVM,0.56,4.0,0.56,4.0,0.6380000000000001,1.0,0.56,4.0,0.56,4.0,0.56,4.0,area,8,PRE
x69data,SVM,0.5539999999999999,3.5,0.5539999999999999,3.5,0.5539999999999999,3.5,0.5539999999999999,3.5,0.5539999999999999,3.5,0.5539999999999999,3.5,area,8,PRE
x68data,SVM,0.55,3.5,0.55,3.5,0.55,3.5,0.55,3.5,0.55,3.5,0.55,3.5,area,8,PRE
x66data,SVM,0.6220000000000001,6.0,0.752,2.0,0.75,3.0,0.7540000000000001,1.0,0.7440000000000001,4.0,0.738,5.0,area,8,PRE
x65data,SVM,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,area,8,PRE
x64data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,8,PRE
x63data,SVM,0.424,6.0,0.61,2.0,0.6040000000000001,4.0,0.6060000000000001,3.0,0.5820000000000001,5.0,0.612,1.0,area,8,PRE
x60data,SVM,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,area,8,PRE
x50data,SVM,0.95,6.0,0.9759999999999998,4.5,0.9759999999999998,4.5,0.978,2.5,0.978,2.5,0.98,1.0,area,8,PRE
x4data,SVM,0.96,2.0,0.966,1.0,0.95,4.0,0.9359999999999999,5.0,0.9279999999999999,6.0,0.9559999999999998,3.0,area,8,PRE
x48data,SVM,0.942,6.0,0.98,3.0,0.98,3.0,0.98,3.0,0.98,3.0,0.98,3.0,area,8,PRE
