DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.94,1.0,0.938,2.0,0.9360000000000002,3.0,0.932,5.5,0.932,5.5,0.934,4.0,solid_angle,5,F1
x80data,QDA,0.892,2.5,0.892,2.5,0.8879999999999999,4.0,0.8960000000000001,1.0,0.8340000000000001,6.0,0.882,5.0,solid_angle,5,F1
x7data,QDA,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,solid_angle,5,F1
x79data,QDA,0.6659999999999999,5.0,0.768,4.0,0.6359999999999999,6.0,0.8420000000000001,1.0,0.7979999999999998,2.0,0.7879999999999999,3.0,solid_angle,5,F1
x78data,QDA,0.95,2.5,0.958,1.0,0.944,4.0,0.9359999999999999,5.5,0.95,2.5,0.9360000000000002,5.5,solid_angle,5,F1
x76data,QDA,0.4380000000000001,4.0,0.426,5.0,0.522,3.0,0.614,2.0,0.378,6.0,0.7879999999999999,1.0,solid_angle,5,F1
x75data,QDA,0.988,1.0,0.984,2.0,0.976,4.0,0.98,3.0,0.938,5.0,0.91,6.0,solid_angle,5,F1
x74data,QDA,0.988,1.5,0.988,1.5,0.98,3.5,0.98,3.5,0.912,5.0,0.8859999999999999,6.0,solid_angle,5,F1
x73data,QDA,0.762,5.0,0.8,2.0,0.794,3.0,0.792,4.0,0.732,6.0,0.868,1.0,solid_angle,5,F1
x72data,QDA,0.966,6.0,0.97,2.5,0.968,4.5,0.97,2.5,0.968,4.5,0.972,1.0,solid_angle,5,F1
x71data,QDA,0.932,5.0,0.94,2.5,0.9259999999999999,6.0,0.946,1.0,0.9359999999999999,4.0,0.94,2.5,solid_angle,5,F1
x70data,QDA,0.7959999999999999,1.0,0.7879999999999999,4.5,0.792,2.0,0.79,3.0,0.7879999999999999,4.5,0.784,6.0,solid_angle,5,F1
x69data,QDA,0.79,4.0,0.7939999999999999,3.0,0.784,6.0,0.7979999999999999,1.0,0.7959999999999999,2.0,0.7879999999999999,5.0,solid_angle,5,F1
x68data,QDA,0.986,5.5,0.986,5.5,0.988,3.0,0.988,3.0,0.988,3.0,0.99,1.0,solid_angle,5,F1
x66data,QDA,0.5879999999999999,2.0,0.28,6.0,0.6020000000000001,1.0,0.4640000000000001,5.0,0.534,3.0,0.502,4.0,solid_angle,5,F1
x65data,QDA,0.684,2.5,0.684,2.5,0.6920000000000001,1.0,0.68,4.5,0.6719999999999999,6.0,0.6799999999999999,4.5,solid_angle,5,F1
x64data,QDA,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,5,F1
x63data,QDA,0.638,6.0,0.65,1.5,0.6479999999999999,3.0,0.64,5.0,0.642,4.0,0.65,1.5,solid_angle,5,F1
x60data,QDA,0.648,2.0,0.648,2.0,0.6359999999999999,4.5,0.6280000000000001,6.0,0.6359999999999999,4.5,0.648,2.0,solid_angle,5,F1
x50data,QDA,0.8640000000000001,5.0,0.9179999999999999,3.5,0.9239999999999998,2.0,0.934,1.0,0.9179999999999999,3.5,0.85,6.0,solid_angle,5,F1
x4data,QDA,0.992,1.0,0.988,3.0,0.966,4.0,0.9640000000000001,5.0,0.958,6.0,0.99,2.0,solid_angle,5,F1
x48data,QDA,0.908,5.0,0.942,2.0,0.91,4.0,0.95,1.0,0.92,3.0,0.852,6.0,solid_angle,5,F1
x45data,QDA,0.976,1.0,0.902,4.0,0.932,2.0,0.89,6.0,0.908,3.0,0.898,5.0,solid_angle,5,F1
x39data,QDA,0.988,2.0,0.988,2.0,0.988,2.0,0.976,4.0,0.972,6.0,0.974,5.0,solid_angle,5,F1
x38data,QDA,0.94,4.0,0.95,2.0,0.938,5.0,0.946,3.0,0.902,6.0,0.952,1.0,solid_angle,5,F1
x35data,QDA,1.0,1.5,1.0,1.5,0.998,3.5,0.9940000000000001,6.0,0.996,5.0,0.998,3.5,solid_angle,5,F1
x32data,QDA,0.974,1.0,0.966,2.0,0.96,3.0,0.956,4.0,0.942,6.0,0.946,5.0,solid_angle,5,F1
x31data,QDA,0.722,2.0,0.706,3.0,0.8220000000000001,1.0,0.55,6.0,0.6759999999999999,5.0,0.6880000000000001,4.0,solid_angle,5,F1
x30data,QDA,0.73,5.0,0.748,4.0,0.8619999999999999,1.0,0.7999999999999999,2.0,0.7859999999999999,3.0,0.6620000000000001,6.0,solid_angle,5,F1
x20data,QDA,0.942,1.0,0.932,5.0,0.9359999999999999,2.0,0.934,3.0,0.932,5.0,0.932,5.0,solid_angle,5,F1
x1data,QDA,0.8939999999999999,3.0,0.8939999999999999,3.0,0.8940000000000001,3.0,0.892,5.0,0.772,6.0,0.898,1.0,solid_angle,5,F1
x18data,QDA,0.938,2.5,0.938,2.5,0.938,2.5,0.938,2.5,0.93,5.0,0.884,6.0,solid_angle,5,F1
appendicitis,QDA,0.818,1.0,0.784,5.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8160000000000001,2.0,0.784,5.5,solid_angle,5,F1
autoUniv-au1-1000,QDA,0.718,1.0,0.7020000000000001,4.0,0.716,2.0,0.688,6.0,0.69,5.0,0.7040000000000001,3.0,solid_angle,5,F1
climate-simulation-craches,QDA,0.8239999999999998,4.0,0.8560000000000001,3.0,0.86,2.0,0.8619999999999999,1.0,0.7699999999999999,6.0,0.7779999999999999,5.0,solid_angle,5,F1
colon32,QDA,0.5999999999999999,1.0,0.506,4.0,0.506,4.0,0.506,4.0,0.506,4.0,0.506,4.0,solid_angle,5,F1
fertility-diagnosis,QDA,0.812,4.5,0.812,4.5,0.812,4.5,0.812,4.5,0.8340000000000001,2.0,0.8400000000000001,1.0,solid_angle,5,F1
habermans-survival,QDA,0.7100000000000001,6.0,0.7240000000000001,3.0,0.736,1.0,0.716,5.0,0.7219999999999999,4.0,0.7340000000000001,2.0,solid_angle,5,F1
indian-liver-patient,QDA,0.506,2.5,0.506,2.5,0.524,1.0,0.4980000000000001,4.0,0.496,5.0,0.4920000000000001,6.0,solid_angle,5,F1
ionosphere,QDA,0.8759999999999999,2.0,0.8720000000000001,4.5,0.8779999999999999,1.0,0.8700000000000001,6.0,0.8740000000000001,3.0,0.8720000000000001,4.5,solid_angle,5,F1
lsvt-voice-rehabilitation,QDA,0.534,4.0,0.534,4.0,0.534,4.0,0.534,4.0,0.534,4.0,0.568,1.0,solid_angle,5,F1
ozone-eighthr,QDA,0.906,1.0,0.898,4.5,0.902,2.0,0.9,3.0,0.898,4.5,0.8959999999999999,6.0,solid_angle,5,F1
ozone-onehr,QDA,0.96,2.5,0.96,2.5,0.96,2.5,0.96,2.5,0.95,5.5,0.95,5.5,solid_angle,5,F1
parkinsons,QDA,0.8740000000000001,1.0,0.8440000000000001,6.0,0.8560000000000001,3.0,0.85,4.0,0.8460000000000001,5.0,0.8620000000000001,2.0,solid_angle,5,F1
phoneme,QDA,0.792,1.0,0.7820000000000001,2.0,0.7659999999999999,4.0,0.758,6.0,0.76,5.0,0.778,3.0,solid_angle,5,F1
pima-indians-diabetes,QDA,0.6300000000000001,6.0,0.6599999999999999,2.5,0.6459999999999999,5.0,0.66,2.5,0.652,4.0,0.6639999999999999,1.0,solid_angle,5,F1
