DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.6639999999999999,6.0,0.8480000000000001,5.0,0.892,3.0,0.938,1.0,0.906,2.0,0.882,4.0,area_volume_ratio,5,SPE
x80data,SGD,0.376,6.0,0.6859999999999999,5.0,0.732,4.0,0.8140000000000001,1.0,0.812,2.0,0.78,3.0,area_volume_ratio,5,SPE
x7data,SGD,0.30999999999999994,6.0,0.8719999999999999,2.0,0.904,1.0,0.8260000000000002,4.0,0.85,3.0,0.5920000000000001,5.0,area_volume_ratio,5,SPE
x79data,SGD,0.5820000000000001,6.0,0.8759999999999999,2.0,0.8299999999999998,4.0,0.8420000000000001,3.0,0.904,1.0,0.818,5.0,area_volume_ratio,5,SPE
x78data,SGD,0.136,6.0,0.42,5.0,0.6980000000000001,3.0,0.716,2.0,0.6060000000000001,4.0,0.736,1.0,area_volume_ratio,5,SPE
x76data,SGD,0.7220000000000001,5.0,0.718,6.0,0.914,1.0,0.908,2.0,0.8440000000000001,4.0,0.8720000000000001,3.0,area_volume_ratio,5,SPE
x75data,SGD,0.664,6.0,0.8300000000000001,4.0,0.8539999999999999,2.0,0.8240000000000001,5.0,0.9200000000000002,1.0,0.852,3.0,area_volume_ratio,5,SPE
x74data,SGD,0.8320000000000001,4.0,0.948,1.5,0.948,1.5,0.8719999999999999,3.0,0.8039999999999999,5.0,0.752,6.0,area_volume_ratio,5,SPE
x73data,SGD,0.5740000000000001,6.0,0.8739999999999999,2.0,0.8,4.0,0.924,1.0,0.8420000000000001,3.0,0.768,5.0,area_volume_ratio,5,SPE
x72data,SGD,0.5720000000000001,6.0,0.78,3.0,0.6779999999999999,5.0,0.7120000000000001,4.0,0.902,1.0,0.858,2.0,area_volume_ratio,5,SPE
x71data,SGD,0.5980000000000001,6.0,0.828,1.0,0.65,4.0,0.7020000000000001,2.0,0.648,5.0,0.674,3.0,area_volume_ratio,5,SPE
x70data,SGD,0.504,4.0,0.624,1.0,0.5760000000000001,3.0,0.578,2.0,0.46799999999999997,5.0,0.354,6.0,area_volume_ratio,5,SPE
x69data,SGD,0.258,6.0,0.634,1.0,0.514,2.0,0.442,5.0,0.46,4.0,0.466,3.0,area_volume_ratio,5,SPE
x68data,SGD,0.418,4.0,0.358,6.0,0.58,2.0,0.398,5.0,0.502,3.0,0.5860000000000001,1.0,area_volume_ratio,5,SPE
x66data,SGD,0.45,6.0,0.506,5.0,0.6700000000000002,1.0,0.5640000000000001,4.0,0.6599999999999999,2.0,0.6380000000000001,3.0,area_volume_ratio,5,SPE
x65data,SGD,0.534,5.0,0.62,2.5,0.62,2.5,0.664,1.0,0.4900000000000001,6.0,0.568,4.0,area_volume_ratio,5,SPE
x64data,SGD,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area_volume_ratio,5,SPE
x63data,SGD,0.5479999999999999,3.0,0.568,1.5,0.568,1.5,0.4360000000000001,6.0,0.504,5.0,0.506,4.0,area_volume_ratio,5,SPE
x60data,SGD,0.528,3.5,0.5840000000000001,1.0,0.472,5.5,0.528,3.5,0.536,2.0,0.472,5.5,area_volume_ratio,5,SPE
x50data,SGD,0.188,6.0,0.86,2.5,0.86,2.5,0.86,2.5,0.86,2.5,0.858,5.0,area_volume_ratio,5,SPE
