DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.5,0.9640000000000001,1.5,0.96,3.0,0.958,4.0,0.944,6.0,0.954,5.0,volume,4,F1
x80data,DTREE,0.898,4.0,0.906,1.0,0.8939999999999999,5.0,0.902,2.5,0.8779999999999999,6.0,0.902,2.5,volume,4,F1
x7data,DTREE,0.96,1.0,0.944,4.0,0.946,3.0,0.9260000000000002,6.0,0.934,5.0,0.958,2.0,volume,4,F1
x79data,DTREE,0.922,4.0,0.934,2.0,0.938,1.0,0.932,3.0,0.902,5.5,0.902,5.5,volume,4,F1
x78data,DTREE,0.942,1.5,0.942,1.5,0.934,4.0,0.932,5.0,0.922,6.0,0.938,3.0,volume,4,F1
x76data,DTREE,0.8899999999999999,6.0,0.908,3.0,0.934,1.0,0.904,4.5,0.904,4.5,0.9179999999999999,2.0,volume,4,F1
x75data,DTREE,0.996,1.5,0.992,3.5,0.992,3.5,0.996,1.5,0.954,6.0,0.982,5.0,volume,4,F1
x74data,DTREE,0.976,6.0,0.988,2.5,0.992,1.0,0.988,2.5,0.978,5.0,0.982,4.0,volume,4,F1
x73data,DTREE,0.8719999999999999,5.0,0.906,1.0,0.9,2.0,0.868,6.0,0.8800000000000001,4.0,0.8939999999999999,3.0,volume,4,F1
x72data,DTREE,0.9359999999999999,4.0,0.95,1.0,0.942,2.0,0.94,3.0,0.892,6.0,0.924,5.0,volume,4,F1
x71data,DTREE,0.944,4.0,0.93,6.0,0.952,2.0,0.94,5.0,0.95,3.0,0.954,1.0,volume,4,F1
x70data,DTREE,0.7440000000000001,2.5,0.74,4.0,0.7440000000000001,2.5,0.752,1.0,0.732,6.0,0.738,5.0,volume,4,F1
x69data,DTREE,0.7539999999999999,2.0,0.748,4.0,0.7379999999999999,6.0,0.76,1.0,0.7440000000000001,5.0,0.752,3.0,volume,4,F1
x68data,DTREE,0.9179999999999999,5.0,0.9359999999999999,1.5,0.934,3.0,0.9359999999999999,1.5,0.914,6.0,0.922,4.0,volume,4,F1
x66data,DTREE,0.7140000000000001,2.0,0.7120000000000001,3.0,0.7,4.5,0.7180000000000001,1.0,0.6900000000000001,6.0,0.7,4.5,volume,4,F1
x65data,DTREE,0.7779999999999999,6.0,0.78,5.0,0.8,2.0,0.7859999999999999,3.5,0.8140000000000001,1.0,0.7860000000000001,3.5,volume,4,F1
x64data,DTREE,1.0,2.0,1.0,2.0,1.0,2.0,0.994,5.0,0.994,5.0,0.994,5.0,volume,4,F1
x63data,DTREE,0.642,1.0,0.6020000000000001,6.0,0.622,3.5,0.616,5.0,0.622,3.5,0.628,2.0,volume,4,F1
x60data,DTREE,0.74,4.0,0.7959999999999999,1.0,0.7619999999999999,2.0,0.7379999999999999,5.5,0.7379999999999999,5.5,0.75,3.0,volume,4,F1
x50data,DTREE,0.97,2.5,0.96,4.0,0.972,1.0,0.97,2.5,0.9540000000000001,5.0,0.948,6.0,volume,4,F1
x4data,DTREE,0.988,2.5,0.988,2.5,0.99,1.0,0.984,4.0,0.98,5.5,0.98,5.5,volume,4,F1
x48data,DTREE,0.9740000000000001,3.0,0.978,2.0,0.972,4.0,0.982,1.0,0.946,6.0,0.9640000000000001,5.0,volume,4,F1
x45data,DTREE,0.946,1.0,0.9179999999999999,5.0,0.942,2.0,0.9399999999999998,3.0,0.916,6.0,0.924,4.0,volume,4,F1
x39data,DTREE,0.994,1.5,0.994,1.5,0.992,3.5,0.992,3.5,0.982,5.0,0.97,6.0,volume,4,F1
x38data,DTREE,0.958,4.0,0.9640000000000001,2.5,0.97,1.0,0.9640000000000001,2.5,0.946,5.0,0.9359999999999999,6.0,volume,4,F1
x35data,DTREE,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.998,5.5,0.998,5.5,volume,4,F1
x32data,DTREE,0.976,5.0,0.974,6.0,0.984,1.5,0.984,1.5,0.98,3.0,0.978,4.0,volume,4,F1
x31data,DTREE,0.9,2.0,0.892,3.0,0.8860000000000001,4.0,0.902,1.0,0.8540000000000001,6.0,0.8719999999999999,5.0,volume,4,F1
x30data,DTREE,0.944,1.0,0.9239999999999998,4.5,0.9279999999999999,3.0,0.938,2.0,0.9,6.0,0.924,4.5,volume,4,F1
x20data,DTREE,0.95,1.0,0.922,5.0,0.9359999999999999,3.5,0.9359999999999999,3.5,0.914,6.0,0.944,2.0,volume,4,F1
x1data,DTREE,0.9259999999999999,1.0,0.892,4.0,0.8959999999999999,3.0,0.91,2.0,0.89,5.0,0.86,6.0,volume,4,F1
x18data,DTREE,0.95,1.0,0.94,2.5,0.94,2.5,0.9359999999999999,4.0,0.932,6.0,0.934,5.0,volume,4,F1
appendicitis,DTREE,0.696,6.0,0.7040000000000001,4.0,0.758,1.0,0.7020000000000001,5.0,0.7120000000000001,3.0,0.75,2.0,volume,4,F1
autoUniv-au1-1000,DTREE,0.6679999999999999,5.0,0.698,1.5,0.6579999999999999,6.0,0.6980000000000001,1.5,0.682,3.0,0.6779999999999999,4.0,volume,4,F1
climate-simulation-craches,DTREE,0.8619999999999999,4.0,0.8639999999999999,3.0,0.8759999999999999,1.0,0.868,2.0,0.8300000000000001,5.0,0.8079999999999999,6.0,volume,4,F1
colon32,DTREE,0.8440000000000001,1.0,0.8300000000000001,3.0,0.8140000000000001,4.0,0.8340000000000001,2.0,0.8020000000000002,5.0,0.772,6.0,volume,4,F1
fertility-diagnosis,DTREE,0.78,6.0,0.79,4.0,0.85,1.0,0.8079999999999999,3.0,0.7879999999999999,5.0,0.8099999999999999,2.0,volume,4,F1
habermans-survival,DTREE,0.6559999999999999,1.5,0.63,5.0,0.6519999999999999,3.0,0.6380000000000001,4.0,0.6039999999999999,6.0,0.6559999999999999,1.5,volume,4,F1
indian-liver-patient,DTREE,0.674,3.5,0.7040000000000001,1.0,0.66,6.0,0.6759999999999999,2.0,0.6739999999999999,3.5,0.662,5.0,volume,4,F1
ionosphere,DTREE,0.8780000000000001,1.0,0.8720000000000001,2.0,0.8560000000000001,5.0,0.8699999999999999,3.0,0.8539999999999999,6.0,0.8620000000000001,4.0,volume,4,F1
lsvt-voice-rehabilitation,DTREE,0.6319999999999999,3.0,0.6279999999999999,4.0,0.6779999999999999,1.0,0.636,2.0,0.5640000000000001,6.0,0.598,5.0,volume,4,F1
ozone-eighthr,DTREE,0.91,1.0,0.9,2.5,0.9,2.5,0.898,4.0,0.866,5.5,0.866,5.5,volume,4,F1
