DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.94,1.0,0.938,2.0,0.9360000000000002,3.0,0.932,5.0,0.932,5.0,0.932,5.0,area_volume_ratio,7,F1
x80data,QDA,0.892,2.5,0.892,2.5,0.8879999999999999,4.0,0.8960000000000001,1.0,0.8340000000000001,6.0,0.884,5.0,area_volume_ratio,7,F1
x7data,QDA,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,0.8720000000000001,3.5,area_volume_ratio,7,F1
x79data,QDA,0.6659999999999999,5.0,0.768,4.0,0.6359999999999999,6.0,0.8420000000000001,1.0,0.7979999999999998,2.0,0.7959999999999999,3.0,area_volume_ratio,7,F1
x78data,QDA,0.95,2.5,0.958,1.0,0.944,5.0,0.9359999999999999,6.0,0.95,2.5,0.946,4.0,area_volume_ratio,7,F1
x76data,QDA,0.4380000000000001,4.0,0.426,5.0,0.522,3.0,0.614,2.0,0.378,6.0,0.8,1.0,area_volume_ratio,7,F1
x75data,QDA,0.988,1.0,0.984,2.0,0.976,4.0,0.98,3.0,0.938,6.0,0.948,5.0,area_volume_ratio,7,F1
x74data,QDA,0.988,1.5,0.988,1.5,0.98,3.5,0.98,3.5,0.912,6.0,0.942,5.0,area_volume_ratio,7,F1
x73data,QDA,0.762,5.0,0.8,2.0,0.794,3.0,0.792,4.0,0.732,6.0,0.8619999999999999,1.0,area_volume_ratio,7,F1
x72data,QDA,0.966,6.0,0.97,2.5,0.968,4.5,0.97,2.5,0.968,4.5,0.9740000000000001,1.0,area_volume_ratio,7,F1
x71data,QDA,0.932,5.0,0.94,3.0,0.9259999999999999,6.0,0.946,1.5,0.9359999999999999,4.0,0.946,1.5,area_volume_ratio,7,F1
