DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,MLP,0.966,2.5,0.966,2.5,0.9640000000000001,4.0,0.96,5.0,0.954,6.0,0.97,1.0,area,9,F1
x80data,MLP,0.902,5.0,0.92,3.0,0.922,1.5,0.922,1.5,0.8959999999999999,6.0,0.912,4.0,area,9,F1
x7data,MLP,0.932,6.0,0.98,1.0,0.976,2.5,0.976,2.5,0.956,5.0,0.966,4.0,area,9,F1
x79data,MLP,0.934,4.0,0.94,1.5,0.9399999999999998,1.5,0.9359999999999999,3.0,0.93,6.0,0.932,5.0,area,9,F1
x78data,MLP,0.8059999999999999,6.0,0.958,1.0,0.95,3.0,0.9359999999999999,5.0,0.942,4.0,0.952,2.0,area,9,F1
x76data,MLP,0.916,6.0,0.9279999999999999,2.5,0.9279999999999999,2.5,0.924,5.0,0.9280000000000002,2.5,0.9280000000000002,2.5,area,9,F1
x75data,MLP,0.868,6.0,0.996,1.0,0.992,3.0,0.992,3.0,0.976,5.0,0.992,3.0,area,9,F1
x74data,MLP,0.868,6.0,0.996,1.0,0.948,5.0,0.974,3.0,0.968,4.0,0.98,2.0,area,9,F1
x73data,MLP,0.8879999999999999,1.0,0.884,2.5,0.884,2.5,0.882,4.0,0.868,6.0,0.8759999999999999,5.0,area,9,F1
x72data,MLP,0.8619999999999999,6.0,0.942,2.0,0.9359999999999999,3.0,0.93,4.5,0.93,4.5,0.944,1.0,area,9,F1
x71data,MLP,0.66,6.0,0.912,3.0,0.924,2.0,0.908,4.0,0.85,5.0,0.9259999999999999,1.0,area,9,F1
x70data,MLP,0.6459999999999999,6.0,0.728,4.0,0.7220000000000001,5.0,0.7339999999999999,3.0,0.738,2.0,0.758,1.0,area,9,F1
x69data,MLP,0.6719999999999999,6.0,0.75,2.0,0.7440000000000001,5.0,0.748,3.5,0.748,3.5,0.7559999999999999,1.0,area,9,F1
x68data,MLP,0.8140000000000001,6.0,0.946,2.5,0.948,1.0,0.946,2.5,0.94,4.0,0.932,5.0,area,9,F1
x66data,MLP,0.748,5.5,0.75,4.0,0.754,3.0,0.748,5.5,0.7559999999999999,2.0,0.758,1.0,area,9,F1
x65data,MLP,0.5379999999999999,3.0,0.5379999999999999,3.0,0.5379999999999999,3.0,0.5379999999999999,3.0,0.5379999999999999,3.0,0.4620000000000001,6.0,area,9,F1
x64data,MLP,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,9,F1
