DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.9280000000000002,4.0,0.942,1.0,0.93,3.0,0.912,5.5,0.912,5.5,0.932,2.0,radius_ratio,3,F1
x80data,SVM,0.85,3.0,0.8640000000000001,1.5,0.8640000000000001,1.5,0.8440000000000001,4.0,0.8400000000000001,5.0,0.8380000000000001,6.0,radius_ratio,3,F1
x7data,SVM,0.8720000000000001,5.5,0.914,1.0,0.904,2.0,0.892,3.0,0.8859999999999999,4.0,0.8720000000000001,5.5,radius_ratio,3,F1
x79data,SVM,0.8400000000000001,6.0,0.9259999999999999,1.5,0.9259999999999999,1.5,0.922,3.0,0.92,4.0,0.9179999999999999,5.0,radius_ratio,3,F1
x78data,SVM,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,radius_ratio,3,F1
x76data,SVM,0.772,6.0,0.914,1.0,0.904,3.0,0.892,5.0,0.9,4.0,0.908,2.0,radius_ratio,3,F1
x75data,SVM,0.76,6.0,0.8740000000000001,1.0,0.82,2.0,0.78,4.5,0.78,4.5,0.8100000000000002,3.0,radius_ratio,3,F1
x74data,SVM,0.76,5.5,0.868,1.0,0.7899999999999999,3.0,0.77,4.0,0.76,5.5,0.8059999999999998,2.0,radius_ratio,3,F1
x73data,SVM,0.67,6.0,0.8699999999999999,2.5,0.8699999999999999,2.5,0.868,4.5,0.868,4.5,0.8720000000000001,1.0,radius_ratio,3,F1
x72data,SVM,0.662,6.0,0.7440000000000001,3.0,0.742,4.0,0.7299999999999999,5.0,0.7460000000000001,1.5,0.7459999999999999,1.5,radius_ratio,3,F1
x71data,SVM,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,radius_ratio,3,F1
x70data,SVM,0.64,4.5,0.64,4.5,0.6700000000000002,1.0,0.64,4.5,0.64,4.5,0.654,2.0,radius_ratio,3,F1
x69data,SVM,0.634,4.0,0.634,4.0,0.634,4.0,0.634,4.0,0.634,4.0,0.644,1.0,radius_ratio,3,F1
x68data,SVM,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,radius_ratio,3,F1
x66data,SVM,0.594,6.0,0.75,2.0,0.7459999999999999,4.0,0.752,1.0,0.74,5.0,0.748,3.0,radius_ratio,3,F1
x65data,SVM,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,radius_ratio,3,F1
x64data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,3,F1
x63data,SVM,0.514,6.0,0.578,2.0,0.562,4.0,0.5839999999999999,1.0,0.5599999999999999,5.0,0.5720000000000001,3.0,radius_ratio,3,F1
x60data,SVM,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,radius_ratio,3,F1
x50data,SVM,0.96,1.0,0.9399999999999998,3.0,0.946,2.0,0.934,4.0,0.9280000000000002,6.0,0.93,5.0,radius_ratio,3,F1
x4data,SVM,0.952,3.0,0.958,1.5,0.9259999999999999,4.0,0.908,5.0,0.898,6.0,0.958,1.5,radius_ratio,3,F1
x48data,SVM,0.952,1.0,0.95,2.5,0.95,2.5,0.94,5.0,0.938,6.0,0.942,4.0,radius_ratio,3,F1
x45data,SVM,0.9399999999999998,6.0,0.978,1.5,0.978,1.5,0.96,4.5,0.96,4.5,0.976,3.0,radius_ratio,3,F1
x39data,SVM,0.914,6.0,0.9440000000000002,5.0,0.9479999999999998,3.0,0.962,1.0,0.96,2.0,0.946,4.0,radius_ratio,3,F1
x38data,SVM,0.91,4.0,0.958,1.0,0.948,2.0,0.908,5.0,0.902,6.0,0.9259999999999999,3.0,radius_ratio,3,F1
x35data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,3,F1
x32data,SVM,0.8699999999999999,6.0,0.938,3.0,0.9359999999999999,4.0,0.95,1.0,0.946,2.0,0.934,5.0,radius_ratio,3,F1
x31data,SVM,0.858,6.0,0.884,3.0,0.9159999999999998,1.0,0.882,4.0,0.89,2.0,0.866,5.0,radius_ratio,3,F1
x30data,SVM,0.8560000000000001,6.0,0.95,3.5,0.954,1.5,0.95,3.5,0.954,1.5,0.942,5.0,radius_ratio,3,F1
x20data,SVM,0.944,1.0,0.938,2.0,0.9260000000000002,5.0,0.914,6.0,0.9280000000000002,4.0,0.934,3.0,radius_ratio,3,F1
x1data,SVM,0.85,4.0,0.8640000000000001,1.0,0.8620000000000001,2.5,0.8400000000000001,5.5,0.8400000000000001,5.5,0.8619999999999999,2.5,radius_ratio,3,F1
x18data,SVM,0.938,3.5,0.938,3.5,0.938,3.5,0.938,3.5,0.938,3.5,0.938,3.5,radius_ratio,3,F1
appendicitis,SVM,0.71,5.0,0.73,1.5,0.73,1.5,0.7220000000000001,3.0,0.71,5.0,0.71,5.0,radius_ratio,3,F1
autoUniv-au1-1000,SVM,0.63,6.0,0.6900000000000001,2.0,0.7120000000000001,1.0,0.674,4.0,0.64,5.0,0.682,3.0,radius_ratio,3,F1
climate-simulation-craches,SVM,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8759999999999999,3.5,radius_ratio,3,F1
colon32,SVM,0.506,6.0,0.868,2.5,0.8860000000000001,1.0,0.8320000000000001,4.5,0.8320000000000001,4.5,0.868,2.5,radius_ratio,3,F1
fertility-diagnosis,SVM,0.826,1.5,0.7540000000000001,6.0,0.826,1.5,0.772,5.0,0.7780000000000001,4.0,0.82,3.0,radius_ratio,3,F1
habermans-survival,SVM,0.626,6.0,0.662,3.0,0.7180000000000001,1.0,0.6679999999999999,2.0,0.6500000000000001,4.0,0.63,5.0,radius_ratio,3,F1
indian-liver-patient,SVM,0.596,3.5,0.596,3.5,0.596,3.5,0.596,3.5,0.596,3.5,0.596,3.5,radius_ratio,3,F1
ionosphere,SVM,0.7659999999999999,6.0,0.8740000000000001,5.0,0.8779999999999999,3.0,0.8779999999999999,3.0,0.8779999999999999,3.0,0.882,1.0,radius_ratio,3,F1
lsvt-voice-rehabilitation,SVM,0.534,3.5,0.534,3.5,0.534,3.5,0.534,3.5,0.534,3.5,0.534,3.5,radius_ratio,3,F1
ozone-eighthr,SVM,0.91,3.5,0.91,3.5,0.91,3.5,0.91,3.5,0.91,3.5,0.91,3.5,radius_ratio,3,F1
ozone-onehr,SVM,0.96,3.5,0.96,3.5,0.96,3.5,0.96,3.5,0.96,3.5,0.96,3.5,radius_ratio,3,F1
parkinsons,SVM,0.6460000000000001,3.5,0.6460000000000001,3.5,0.6460000000000001,3.5,0.6460000000000001,3.5,0.6460000000000001,3.5,0.6460000000000001,3.5,radius_ratio,3,F1
phoneme,SVM,0.8059999999999999,5.5,0.8099999999999999,2.5,0.8099999999999999,2.5,0.8099999999999999,2.5,0.8099999999999999,2.5,0.8059999999999999,5.5,radius_ratio,3,F1
pima-indians-diabetes,SVM,0.514,6.0,0.5839999999999999,1.0,0.5740000000000001,3.0,0.5760000000000001,2.0,0.5599999999999999,5.0,0.568,4.0,radius_ratio,3,F1
planning-relax,SVM,0.598,2.5,0.598,2.5,0.588,5.0,0.598,2.5,0.598,2.5,0.586,6.0,radius_ratio,3,F1
qsar-biodegradation,SVM,0.53,3.5,0.53,3.5,0.53,3.5,0.53,3.5,0.53,3.5,0.53,3.5,radius_ratio,3,F1
saheart,SVM,0.514,3.5,0.514,3.5,0.514,3.5,0.514,3.5,0.514,3.5,0.514,3.5,radius_ratio,3,F1
seismic-bumps,SVM,0.9,2.5,0.9,2.5,0.9,2.5,0.892,6.0,0.898,5.0,0.9,2.5,radius_ratio,3,F1
spambase,SVM,0.4600000000000001,6.0,0.588,1.0,0.58,2.0,0.568,3.0,0.5539999999999999,4.0,0.534,5.0,radius_ratio,3,F1
spectf-heart,SVM,0.61,3.5,0.61,3.5,0.61,3.5,0.61,3.5,0.61,3.5,0.61,3.5,radius_ratio,3,F1
statlog-german-credit,SVM,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,0.58,3.5,radius_ratio,3,F1
statlog-german-credit-numeric,SVM,0.58,5.0,0.5820000000000001,3.0,0.622,1.0,0.58,5.0,0.58,5.0,0.5900000000000001,2.0,radius_ratio,3,F1
thoracic-surgery,SVM,0.78,3.5,0.78,3.5,0.78,3.5,0.78,3.5,0.78,3.5,0.78,3.5,radius_ratio,3,F1
thyroid-hypothyroid,SVM,0.972,2.5,0.976,1.0,0.972,2.5,0.962,5.0,0.956,6.0,0.9640000000000001,4.0,radius_ratio,3,F1
thyroid-sick-euthyroid,SVM,0.86,5.5,0.882,1.0,0.868,4.0,0.8780000000000001,3.0,0.8800000000000001,2.0,0.86,5.5,radius_ratio,3,F1
vertebra-column-2c,SVM,0.55,6.0,0.784,3.0,0.78,5.0,0.7879999999999999,1.5,0.7879999999999999,1.5,0.782,4.0,radius_ratio,3,F1
