DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.5900000000000001,6.0,0.8320000000000001,5.0,0.8620000000000001,3.0,0.906,2.0,0.92,1.0,0.8540000000000001,4.0,min_solid_angle,3,SPE
x80data,SVM,0.1,6.0,0.93,1.0,0.9280000000000002,2.5,0.9259999999999999,4.5,0.9259999999999999,4.5,0.9280000000000002,2.5,min_solid_angle,3,SPE
x7data,SVM,0.08,6.0,0.33,1.0,0.268,2.0,0.18600000000000005,4.0,0.16399999999999998,5.0,0.2260000000000001,3.0,min_solid_angle,3,SPE
x79data,SVM,0.11,6.0,0.7859999999999999,5.0,0.7959999999999999,4.0,0.8460000000000001,1.0,0.8320000000000001,2.0,0.8200000000000001,3.0,min_solid_angle,3,SPE
x78data,SVM,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,0.136,3.5,min_solid_angle,3,SPE
x76data,SVM,0.154,6.0,0.8879999999999999,4.0,0.902,2.5,0.912,1.0,0.902,2.5,0.8859999999999999,5.0,min_solid_angle,3,SPE
x75data,SVM,0.16,6.0,0.4720000000000001,1.0,0.30400000000000005,3.0,0.20800000000000002,4.5,0.20800000000000002,4.5,0.4480000000000001,2.0,min_solid_angle,3,SPE
x74data,SVM,0.16,5.5,0.44799999999999995,1.0,0.23200000000000004,3.0,0.184,4.0,0.16,5.5,0.424,2.0,min_solid_angle,3,SPE
x73data,SVM,0.23,6.0,0.912,5.0,0.922,3.5,0.932,1.5,0.932,1.5,0.922,3.5,min_solid_angle,3,SPE
x72data,SVM,0.238,6.0,0.7140000000000001,4.5,0.718,3.0,0.742,1.0,0.7140000000000001,4.5,0.736,2.0,min_solid_angle,3,SPE
x71data,SVM,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,0.238,3.5,min_solid_angle,3,SPE
x70data,SVM,0.25,4.0,0.25,4.0,0.37,1.0,0.25,4.0,0.25,4.0,0.25,4.0,min_solid_angle,3,SPE
x69data,SVM,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,0.256,3.5,min_solid_angle,3,SPE
x68data,SVM,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,0.26,3.5,min_solid_angle,3,SPE
x66data,SVM,0.294,6.0,0.568,1.0,0.5660000000000001,2.5,0.5660000000000001,2.5,0.536,5.0,0.5479999999999999,4.0,min_solid_angle,3,SPE
x65data,SVM,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,0.33,3.5,min_solid_angle,3,SPE
x64data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,min_solid_angle,3,SPE
