DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,MLP,0.966,5.5,0.97,1.5,0.97,1.5,0.968,3.5,0.966,5.5,0.968,3.5,radius_ratio,5,PRE
x80data,MLP,0.906,6.0,0.9359999999999999,3.0,0.942,1.0,0.94,2.0,0.932,5.0,0.934,4.0,radius_ratio,5,PRE
x7data,MLP,0.95,6.0,0.98,1.0,0.976,2.5,0.976,2.5,0.9640000000000001,5.0,0.972,4.0,radius_ratio,5,PRE
x79data,MLP,0.934,6.0,0.95,1.0,0.948,2.0,0.946,3.5,0.946,3.5,0.944,5.0,radius_ratio,5,PRE
x78data,MLP,0.748,6.0,0.962,1.0,0.95,4.0,0.948,5.0,0.952,2.5,0.952,2.5,radius_ratio,5,PRE
x76data,MLP,0.914,6.0,0.938,3.5,0.9399999999999998,1.5,0.938,3.5,0.94,1.5,0.9280000000000002,5.0,radius_ratio,5,PRE
x75data,MLP,0.908,6.0,0.996,1.0,0.992,2.5,0.992,2.5,0.976,5.0,0.99,4.0,radius_ratio,5,PRE
x74data,MLP,0.908,6.0,0.996,1.0,0.9359999999999999,5.0,0.98,3.0,0.972,4.0,0.988,2.0,radius_ratio,5,PRE
x73data,MLP,0.8899999999999999,5.5,0.892,4.0,0.8959999999999999,3.0,0.904,1.0,0.898,2.0,0.89,5.5,radius_ratio,5,PRE
x72data,MLP,0.8639999999999999,6.0,0.9479999999999998,1.0,0.944,3.0,0.9360000000000002,5.0,0.94,4.0,0.946,2.0,radius_ratio,5,PRE
x71data,MLP,0.58,6.0,0.914,3.0,0.932,1.0,0.912,4.0,0.8420000000000001,5.0,0.93,2.0,radius_ratio,5,PRE
x70data,MLP,0.63,6.0,0.76,2.5,0.7360000000000001,5.0,0.76,2.5,0.762,1.0,0.742,4.0,radius_ratio,5,PRE
x69data,MLP,0.722,6.0,0.764,1.5,0.76,3.5,0.76,3.5,0.764,1.5,0.75,5.0,radius_ratio,5,PRE
x68data,MLP,0.8360000000000001,6.0,0.95,2.5,0.952,1.0,0.95,2.5,0.946,4.0,0.94,5.0,radius_ratio,5,PRE
x66data,MLP,0.7539999999999999,5.0,0.76,3.0,0.758,4.0,0.7620000000000001,2.0,0.7659999999999999,1.0,0.752,6.0,radius_ratio,5,PRE
x65data,MLP,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,0.4480000000000001,3.5,radius_ratio,5,PRE
x64data,MLP,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,5,PRE
x63data,MLP,0.6719999999999999,6.0,0.696,3.0,0.682,5.0,0.7020000000000001,1.0,0.6839999999999999,4.0,0.698,2.0,radius_ratio,5,PRE
x60data,MLP,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,0.41200000000000003,3.5,radius_ratio,5,PRE
x50data,MLP,0.95,6.0,0.98,1.0,0.978,3.0,0.978,3.0,0.978,3.0,0.976,5.0,radius_ratio,5,PRE
x4data,MLP,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,5,PRE
x48data,MLP,0.968,6.0,0.98,3.5,0.982,1.0,0.98,3.5,0.98,3.5,0.98,3.5,radius_ratio,5,PRE
x45data,MLP,0.974,1.0,0.966,2.0,0.9640000000000001,3.0,0.948,5.5,0.9479999999999998,5.5,0.95,4.0,radius_ratio,5,PRE
x39data,MLP,0.948,6.0,0.982,1.5,0.98,3.5,0.98,3.5,0.978,5.0,0.982,1.5,radius_ratio,5,PRE
x38data,MLP,0.976,3.0,0.978,1.5,0.978,1.5,0.974,4.0,0.97,6.0,0.972,5.0,radius_ratio,5,PRE
